Date,SPY,QQQ,TLT,GLD,DBC,UUP
2019-07-19,297.17,190.90972,131.69,134.47,15.56,26.29
2019-07-22,297.9,192.428922,131.94,134.45,15.51,26.34
2019-07-23,300.03,193.68826,131.22,133.69,15.61,26.46
2019-07-24,301.44,195.047546,131.79,134.37,15.54,26.46
2019-07-25,300.0,193.198518,131.16,133.42,15.48,26.51
2019-07-26,302.01,195.187473,131.47,133.64,15.5,26.55
2019-07-29,301.46,194.517825,131.51,134.53,15.56,26.57
2019-07-30,300.72,193.678266,131.83,134.98,15.65,26.57
2019-07-31,297.43,190.999673,132.89,133.21,15.55,26.73
2019-08-01,294.84,190.050171,135.26,136.41,15.12,26.65
2019-08-02,292.62,187.251641,136.51,135.89,15.14,26.59
2019-08-05,283.82,180.635117,138.87,137.79,15.01,26.46
2019-08-06,287.8,183.163789,139.98,138.91,14.93,26.49
2019-08-07,287.97,184.153269,140.03,141.02,14.74,26.47
2019-08-08,293.62,188.161164,140.33,141.73,14.82,26.49
2019-08-09,291.62,186.392093,140.05,141.26,14.95,26.46
2019-08-12,288.07,184.253216,142.97,142.63,14.84,26.44
2019-08-13,292.55,188.291095,142.48,141.78,15.19,26.56
2019-08-14,283.9,182.664051,145.69,142.75,14.96,26.62
2019-08-15,284.65,182.454161,147.31,143.7,14.84,26.64
2019-08-16,288.85,185.382623,146.13,142.78,14.83,26.66
2019-08-19,292.33,188.331074,144.04,141.11,14.9,26.72
2019-08-20,290.09,186.871841,145.53,142.21,14.94,26.66
2019-08-21,292.45,188.530969,144.56,141.76,14.99,26.69
2019-08-22,292.36,187.92129,143.6,141.4,14.92,26.67
2019-08-23,284.85,181.974413,145.96,144.17,14.81,26.52
2019-08-26,288.0,184.72297,145.37,144.19,14.8,26.66
2019-08-27,286.87,184.333174,147.61,145.57,14.9,26.64
2019-08-28,288.89,184.992828,147.8,145.16,15.03,26.7
2019-08-29,292.58,187.821342,147.24,144.12,15.07,26.77
2019-08-30,292.45,187.371578,147.28,143.75,14.83,26.87
2019-09-03,290.74,185.552534,147.21,145.75,14.75,26.93
2019-09-04,294.04,188.231127,147.43,146.66,15.1,26.76
2019-09-05,297.82,191.679316,144.76,143.14,15.08,26.77
2019-09-06,298.05,191.489415,145.79,141.92,15.12,26.78
2019-09-09,298.2,191.089625,143.2,141.39,15.26,26.73
2019-09-10,298.13,190.539914,140.69,140.18,15.28,26.76
2019-09-11,300.25,192.328974,140.44,141.03,15.17,26.84
2019-09-12,301.29,193.128554,139.52,141.32,15.11,26.76
2019-09-13,301.09,192.438917,136.54,140.15,15.11,26.72
2019-09-16,300.16,191.579368,138.28,141.32,15.78,26.84
2019-09-17,300.92,192.498885,139.03,141.6,15.48,26.72
2019-09-18,301.1,192.418927,139.62,140.71,15.38,26.82
2019-09-19,301.08,192.738759,140.04,141.28,15.46,26.76
2019-09-20,298.28,190.69983,141.89,142.95,15.48,26.83
2019-09-23,298.21,190.399988,141.86,143.75,15.52,26.87
2019-09-24,295.87,187.871316,143.57,144.51,15.34,26.77
2019-09-25,297.62,189.980208,141.47,141.83,15.25,26.98
2019-09-26,297.0,189.280576,142.38,141.79,15.25,27.05
2019-09-27,295.4,186.931809,142.73,141.06,15.19,27.01
2019-09-30,296.77,188.710875,143.08,138.87,15.04,27.1
2019-10-01,293.24,187.171683,143.26,139.63,15.03,27.01
2019-10-02,288.06,183.953374,143.61,141.26,14.9,26.99
2019-10-03,290.42,185.972313,144.92,141.9,14.88,26.98
2019-10-04,294.35,188.710875,145.99,141.9,15.0,26.96
2019-10-07,293.08,188.141174,144.78,140.69,14.98,27.01
2019-10-08,288.53,185.322655,145.17,141.92,14.97,27.05
2019-10-09,291.27,187.131704,144.35,142.05,15.01,27.03
2019-10-10,293.24,188.580943,142.2,140.81,15.11,26.92
2019-10-11,296.28,191.009667,140.44,140.03,15.29,26.82
2019-10-14,295.95,190.989678,141.46,140.59,15.22,26.9
2019-10-15,298.88,193.418402,139.75,139.61,15.18,26.82
2019-10-16,298.4,192.938654,139.92,140.41,15.2,26.75
2019-10-17,299.28,193.448386,139.58,140.61,15.26,26.65
2019-10-18,297.97,191.589363,139.58,140.46,15.25,26.55
2019-10-21,299.99,193.28847,138.53,139.79,15.23,26.57
2019-10-22,299.01,191.749279,139.34,140.2,15.25,26.63
2019-10-23,299.88,192.119085,139.48,140.53,15.44,26.62
2019-10-24,300.37,193.988103,139.2,141.53,15.52,26.7
2019-10-25,301.6,195.537289,138.52,141.86,15.61,26.73
2019-10-28,303.3,197.466276,137.26,140.64,15.55,26.71
2019-10-29,303.21,195.937079,137.35,140.25,15.52,26.7
2019-10-30,304.14,196.88658,139.36,141.02,15.42,26.64
2019-10-31,303.33,196.976533,141.24,142.43,15.33,26.59
2019-11-01,306.14,198.765593,140.56,142.56,15.61,26.58
2019-11-04,307.37,199.994948,138.71,142.15,15.71,26.68
2019-11-05,307.03,200.10489,137.15,139.85,15.75,26.78
2019-11-06,307.1,199.655126,137.98,140.45,15.58,26.78
2019-11-07,308.18,200.324774,135.48,138.27,15.57,26.84
2019-11-08,308.94,201.124354,134.91,137.39,15.61,26.9
2019-11-11,308.35,200.854496,135.0,137.06,15.51,26.86
2019-11-12,309.0,201.434192,135.62,137.43,15.52,26.9
2019-11-13,309.1,201.484165,136.5,137.98,15.55,26.89
2019-11-14,309.55,201.324249,137.91,138.56,15.5,26.87
2019-11-15,311.79,202.803472,137.76,138.21,15.58,26.81
2019-11-18,312.02,202.963388,138.01,138.62,15.42,26.76
2019-11-19,311.93,203.263231,139.16,138.69,15.28,26.79
2019-11-20,310.77,202.043871,140.6,138.76,15.48,26.79
2019-11-21,310.27,201.594108,139.72,138.0,15.62,26.83
2019-11-22,310.96,201.724039,139.9,137.74,15.61,26.91
2019-11-25,313.37,204.112785,140.31,137.08,15.61,26.93
2019-11-26,314.08,204.50258,141.13,137.74,15.7,26.9
2019-11-27,315.48,205.931829,140.72,137.01,15.62,26.94
2019-11-29,314.31,204.992323,140.42,137.86,15.31,26.91
2019-12-02,311.64,202.893425,138.31,137.79,15.29,26.8
2019-12-03,309.55,201.30426,141.21,139.11,15.3,26.77
2019-12-04,311.46,202.323724,139.8,138.92,15.54,26.74
2019-12-05,312.02,202.723514,139.12,139.0,15.57,26.68
2019-12-06,314.87,204.892375,138.35,137.62,15.67,26.78
2019-12-09,313.88,203.962863,138.65,137.58,15.65,26.75
2019-12-10,313.53,203.792953,138.66,137.97,15.72,26.72
2019-12-11,314.42,204.872386,139.75,138.92,15.65,26.62
2019-12-12,317.13,206.401582,137.45,138.43,15.79,26.66
2019-12-13,317.32,207.081225,139.04,139.05,15.87,26.66
2019-12-16,319.5,209.160133,137.79,139.04,15.98,26.61
2019-12-17,319.57,209.28007,137.6,139.01,16.05,26.66
2019-12-18,319.59,209.439986,136.47,139.02,16.06,26.71
2019-12-19,320.9,210.749299,136.47,139.38,16.13,26.71
2019-12-20,320.73,211.598852,136.65,139.52,16.11,26.8
2019-12-23,321.22,211.6988,136.45,139.95,15.86,26.26
2019-12-24,321.23,211.808742,136.84,141.27,15.93,26.26
2019-12-26,322.94,213.67776,137.17,142.38,16.05,26.22
2019-12-27,322.86,213.497855,137.32,142.33,16.08,26.09
2019-12-30,321.08,212.09859,136.82,142.63,16.05,26.04
2019-12-31,321.86,212.49838,135.48,142.9,15.95,25.97
2020-01-02,324.87,216.046516,137.015,143.95,15.97,26.06
2020-01-03,322.41,214.067556,139.12,145.86,16.16,26.09
2020-01-06,323.64,215.446831,138.33,147.39,16.19,26.03
2020-01-07,322.73,215.416847,137.645,147.97,16.18,26.12
2020-01-08,324.45,217.035996,136.74,146.86,15.94,26.19
2020-01-09,326.65,218.87503,137.22,146.03,15.87,26.24
2020-01-10,325.71,218.315324,138.44,146.91,15.87,26.22
2020-01-13,327.95,220.834001,138.02,145.82,15.75,26.22
2020-01-14,327.45,219.964458,138.73,145.69,15.82,26.23
2020-01-15,328.19,220.054411,139.65,146.54,15.74,26.19
2020-01-16,330.92,222.163303,139.21,146.31,15.72,26.23
2020-01-17,331.95,223.262726,138.02,146.58,15.77,26.32
2020-01-21,331.3,223.162778,139.47,146.74,15.68,26.3
2020-01-22,331.34,223.752468,139.96,146.79,15.47,26.28
2020-01-23,331.72,224.47209,140.94,147.12,15.34,26.35
2020-01-24,328.77,222.583083,142.08,147.98,15.11,26.39
2020-01-27,323.5,217.985498,144.29,148.99,14.83,26.43
2020-01-28,326.89,221.333739,143.16,147.66,14.9,26.43
2020-01-29,326.62,221.69355,144.56,148.46,14.83,26.47
2020-01-30,327.68,222.483135,144.58,148.47,14.7,26.39
2020-01-31,321.73,218.954988,145.9,149.33,14.58,26.28
2020-02-03,324.12,222.263251,145.54,148.36,14.31,26.41
2020-02-04,329.06,227.350578,143.58,146.43,14.33,26.45
2020-02-05,332.86,228.100185,142.01,146.61,14.55,26.55
2020-02-06,333.98,230.06915,142.65,147.4,14.61,26.6
2020-02-07,332.2,229.07967,144.43,147.79,14.53,26.66
2020-02-10,334.68,231.848216,144.83,148.17,14.4,26.7
2020-02-11,335.26,231.888195,144.1,147.66,14.45,26.67
2020-02-12,337.42,234.147008,143.37,147.54,14.65,26.74
2020-02-13,337.06,233.847166,143.92,148.38,14.66,26.77
2020-02-14,337.6,234.516814,144.55,149.0,14.65,26.76
2020-02-18,336.73,234.606767,145.54,150.91,14.76,26.86
2020-02-19,338.34,236.855586,145.53,151.79,14.9,26.91
2020-02-20,336.95,234.656741,146.67,152.41,14.84,26.99
2020-02-21,333.48,230.149108,148.04,154.7,14.78,26.83
2020-02-24,322.42,221.27377,150.25,156.09,14.5,26.84
2020-02-25,312.65,215.256931,151.05,153.3,14.23,26.76
2020-02-26,311.5,216.366348,150.25,153.97,14.09,26.78
2020-02-27,297.51,205.532039,151.88,154.0,13.85,26.62
2020-02-28,296.26,205.691955,155.31,148.38,13.61,26.53
2020-03-02,309.09,216.30638,153.94,149.2,13.92,26.39
2020-03-03,300.24,209.370023,156.33,153.89,13.95,26.28
2020-03-04,312.86,218.105435,154.67,154.16,13.96,26.37
2020-03-05,302.46,211.478915,158.52,157.49,13.81,26.17
2020-03-06,297.46,207.91079,166.77,157.55,13.36,26.02
2020-03-09,274.23,193.468376,171.29,157.81,12.32,25.74
2020-03-10,288.42,204.002842,162.51,154.48,12.71,26.12
2020-03-11,274.36,195.11751,156.53,153.93,12.48,26.16
2020-03-12,248.11,177.226907,157.5,147.79,11.98,26.44
2020-03-13,269.32,192.239022,153.94,143.28,12.11,27.44
2020-03-16,239.85,169.211118,163.91,141.64,11.38,26.56
2020-03-17,252.8,182.044377,152.98,143.56,11.2,27.03
2020-03-18,240.0,176.507285,144.35,140.7,10.83,27.44
2020-03-19,240.51,177.566729,148.28,138.04,11.06,28.09
2020-03-20,228.8,170.610383,159.43,140.11,10.94,28.01
2020-03-23,222.95,170.370509,166.0,146.3,11.07,27.97
2020-03-24,243.15,183.563579,162.91,153.4,11.31,27.65
2020-03-25,246.79,182.204293,162.54,151.3,11.5,27.39
2020-03-26,261.2,191.799253,163.34,153.24,11.46,26.95
2020-03-27,253.42,185.202718,167.7,152.25,11.42,26.73
2020-03-30,261.65,191.939179,166.32,152.92,11.39,26.85
2020-03-31,257.75,190.30004,164.97,148.05,11.25,26.83
2020-04-01,246.15,182.214287,167.04,149.45,10.93,27.0
2020-04-02,251.83,185.912345,168.1,151.9,11.14,27.14
2020-04-03,248.19,183.273731,168.5,152.65,11.42,27.29
2020-04-06,264.86,196.376848,168.06,156.88,11.48,27.3
2020-04-07,265.13,196.29689,166.3,156.04,11.56,27.05
2020-04-08,274.03,200.464701,165.09,154.65,11.53,27.15
2020-04-09,278.2,200.754549,165.39,158.69,11.56,26.95
2020-04-13,275.66,202.923409,163.88,161.41,11.76,26.91
2020-04-14,283.79,211.748774,163.84,162.68,11.66,26.76
2020-04-15,277.76,209.320049,168.18,161.85,11.42,26.96
2020-04-16,279.1,213.138044,170.09,161.71,11.39,27.08
2020-04-17,286.64,215.176973,167.81,158.57,11.44,27.01
2020-04-20,281.59,212.628312,169.16,159.7,11.25,27.1
2020-04-21,273.04,204.782433,171.29,158.61,10.72,27.14
2020-04-22,279.1,210.859241,169.54,161.73,10.87,27.22
2020-04-23,279.08,210.409477,170.44,163.34,10.84,27.23
2020-04-24,282.97,213.727734,170.84,162.64,10.7,27.17
2020-04-27,287.05,215.446831,167.66,161.56,10.5,27.1
2020-04-28,285.73,211.388963,169.59,160.84,10.51,27.07
2020-04-29,293.21,218.885025,168.71,161.73,10.7,26.96
2020-04-30,290.48,218.795072,166.74,158.8,10.9,26.79
2020-05-01,282.79,212.628312,167.95,159.78,10.76,26.82
2020-05-04,283.57,215.10701,167.16,160.34,10.89,26.97
2020-05-05,286.19,217.545729,166.09,161.02,11.17,26.99
2020-05-06,284.25,218.885025,163.41,158.95,10.95,27.12
2020-05-07,287.68,221.703545,166.14,161.39,11.02,27.04
2020-05-08,292.44,224.741949,163.98,160.42,11.25,27.03
2020-05-11,292.5,226.750893,162.7,159.42,11.1,27.13
2020-05-12,286.67,222.003387,164.37,160.04,11.01,27.08
2020-05-13,281.6,219.224847,165.52,161.58,10.9,27.13
2020-05-14,284.97,221.713539,167.14,163.01,11.09,27.16
2020-05-15,286.28,223.152783,166.71,163.93,11.2,27.18
2020-05-18,295.0,227.310599,163.05,162.69,11.52,26.96
2020-05-19,291.97,226.740899,163.66,164.26,11.49,26.94
2020-05-20,296.93,231.26852,164.15,164.65,11.69,26.85
2020-05-21,294.88,228.749843,164.56,162.25,11.64,26.91
2020-05-22,295.44,229.539429,165.55,163.21,11.55,26.99
2020-05-26,299.08,228.919754,163.33,160.89,11.67,26.79
2020-05-27,303.53,230.169098,163.03,161.18,11.52,26.78
2020-05-28,302.97,229.869255,162.43,161.72,11.58,26.64
2020-05-29,304.32,233.237486,163.59,162.91,11.78,26.6
2020-06-01,305.55,233.937119,162.28,163.66,11.85,26.45
2020-06-02,308.08,235.506294,161.69,162.6,11.98,26.42
2020-06-03,312.18,236.565738,159.54,159.6,11.98,26.26
2020-06-04,311.36,234.906609,157.23,161.28,12.08,26.16
2020-06-05,319.34,239.564163,156.11,158.01,12.32,26.21
2020-06-08,323.2,241.423186,156.71,159.72,12.24,26.14
2020-06-09,320.79,243.172268,158.49,161.26,12.28,26.06
2020-06-10,319.0,246.090735,160.84,163.57,12.36,25.93
2020-06-11,300.61,233.89714,163.88,162.39,11.96,26.19
2020-06-12,304.21,235.756163,162.3,162.62,12.01,26.26
2020-06-15,307.05,238.624656,162.39,162.33,12.12,26.15
2020-06-16,312.96,242.722504,159.9,162.25,12.22,26.23
2020-06-17,311.66,243.4921,160.56,162.56,12.16,26.25
2020-06-18,311.78,244.151753,162.26,162.24,12.23,26.35
2020-06-19,308.64,244.111774,162.39,164.03,12.33,26.38
2020-06-22,310.62,246.610462,162.41,165.09,12.46,26.24
2020-06-23,312.05,248.709359,161.3,166.48,12.4,26.15
2020-06-24,304.09,243.582052,163.03,165.9,12.09,26.27
2020-06-25,307.35,245.900834,163.5,165.8,12.2,26.31
2020-06-26,300.05,240.093885,165.25,166.54,12.05,26.35
2020-06-29,304.46,242.712509,164.73,166.63,12.25,26.36
2020-06-30,308.36,247.47001,163.93,167.37,12.31,26.32
2020-07-01,310.52,250.358493,163.42,166.62,12.41,26.26
2020-07-02,312.23,252.0576,163.59,166.98,12.46,26.28
2020-07-06,317.05,258.254345,162.92,167.98,12.56,26.14
2020-07-07,313.78,256.47528,165.21,169.04,12.57,26.2
2020-07-08,316.18,259.853505,164.55,170.09,12.73,26.06
2020-07-09,314.38,262.042356,167.17,169.63,12.58,26.15
2020-07-10,317.59,263.831416,166.33,169.19,12.66,26.11
2020-07-13,314.84,258.404267,166.88,169.4,12.53,26.07
2020-07-14,318.92,260.233306,167.12,170.19,12.59,26.02
2020-07-15,321.85,260.763028,166.34,170.34,12.74,25.95
2020-07-16,320.79,258.983962,167.13,168.73,12.64,26.04
2020-07-17,321.72,259.283805,166.78,170.12,12.66,25.93
2020-07-20,324.32,266.639941,167.19,170.94,12.65,25.89
2020-07-21,325.01,263.8614,167.29,173.0,12.83,25.73
2020-07-22,326.86,264.790912,167.79,175.63,12.91,25.66
2020-07-23,322.96,257.874545,169.75,177.18,12.88,25.61
2020-07-24,320.88,255.425831,169.74,178.7,12.9,25.5
2020-07-27,323.22,259.983437,169.11,182.23,13.02,25.31
2020-07-28,321.17,256.675175,170.28,183.75,12.95,25.35
2020-07-29,325.12,259.633621,169.99,185.13,13.02,25.23
2020-07-30,323.96,260.992907,171.11,183.76,12.87,25.13
2020-07-31,326.52,265.65046,171.0,185.43,12.94,25.28
2020-08-03,328.79,269.238576,169.95,185.64,13.07,25.28
2020-08-04,330.06,270.238051,171.57,189.59,13.14,25.19
2020-08-05,332.11,270.907699,170.07,191.35,13.25,25.08
2020-08-06,334.33,274.495814,171.02,193.89,13.35,25.08
2020-08-07,334.57,271.327478,169.88,190.81,13.17,25.23
2020-08-10,335.57,270.168087,169.12,190.15,13.24,25.27
2020-08-11,332.8,265.050775,167.105,179.94,13.03,25.31
2020-08-12,337.44,271.717274,165.59,179.1,13.17,25.23
2020-08-13,336.83,272.336948,163.82,183.33,13.24,25.22
2020-08-14,336.84,272.017116,163.18,182.54,13.24,25.18
2020-08-17,337.91,275.175457,163.59,186.5,13.46,25.07
2020-08-18,338.64,277.824066,164.76,188.18,13.49,24.93
2020-08-19,337.23,275.955048,163.73,182.24,13.45,25.13
2020-08-20,338.28,279.783037,165.21,183.5,13.43,25.06
2020-08-21,339.48,281.722018,166.2,182.03,13.3,25.18
2020-08-24,342.92,283.481094,165.93,181.0,13.37,25.22
2020-08-25,344.12,285.709924,164.66,181.22,13.48,25.13
2020-08-26,347.57,291.806721,164.03,183.36,13.51,25.1
2020-08-27,348.33,290.897199,161.24,181.24,13.46,25.13
2020-08-28,350.58,292.376422,161.12,184.39,13.55,24.93
2020-08-31,349.31,294.725188,162.19,184.83,13.54,24.9
2020-09-01,352.6,299.762542,163.86,185.05,13.56,24.95
2020-09-02,357.7,302.601051,165.42,182.62,13.38,25.04
2020-09-03,345.39,287.25911,165.89,181.14,13.26,25.05
2020-09-04,342.57,283.431121,162.74,181.64,13.14,25.09
2020-09-08,333.21,269.808276,163.74,181.29,12.82,25.22
2020-09-09,339.79,277.734113,163.3,183.05,12.94,25.18
2020-09-10,333.89,272.197022,164.13,182.46,12.81,25.23
2020-09-11,334.06,270.308014,164.48,182.45,12.9,25.18
2020-09-14,338.46,275.015541,164.47,183.89,12.91,25.12
2020-09-15,340.17,278.913494,164.07,183.45,12.98,25.14
2020-09-16,338.82,274.46583,163.58,183.97,13.22,25.17
2020-09-17,335.84,270.178082,164.08,182.96,13.37,25.08
2020-09-18,330.65,266.729893,163.57,183.2,13.43,25.11
2020-09-21,326.97,267.369557,164.4,179.52,13.1,25.29
2020-09-22,330.3,272.336948,164.27,178.65,13.04,25.38
2020-09-23,322.64,264.021316,164.49,174.79,12.89,25.52
2020-09-24,323.5,265.25067,165.12,175.44,12.95,25.48
2020-09-25,328.73,271.417431,165.12,174.94,12.95,25.55
2020-09-28,334.19,277.05447,164.65,176.7,13.06,25.47
2020-09-29,332.37,275.805126,164.84,178.19,12.91,25.35
2020-09-30,334.89,277.694134,163.26,177.12,13.06,25.35
2020-10-01,337.04,282.101819,163.36,178.7,12.9,25.31
2020-10-02,333.84,274.165987,162.75,178.54,12.74,25.37
2020-10-05,339.76,280.012916,159.57,179.41,13.07,25.26
2020-10-06,334.93,275.015541,160.43,177.3,13.12,25.33
2020-10-07,340.76,279.773042,159.26,177.22,13.17,25.3
2020-10-08,343.78,281.26226,160.12,177.85,13.3,25.29
2020-10-09,346.85,285.560002,160.09,181.08,13.34,25.14
2020-10-12,352.43,294.375372,160.6,180.56,13.2,25.11
2020-10-13,350.13,294.365377,161.75,177.72,13.23,25.26
2020-10-14,347.93,291.906669,162.12,178.27,13.32,25.2
2020-10-15,347.5,289.947698,161.84,178.92,13.36,25.32
2020-10-16,347.29,288.358532,161.39,178.3,13.27,25.29
2020-10-19,342.01,283.651005,160.78,178.39,13.28,25.21
2020-10-20,343.38,284.260685,159.25,179.25,13.43,25.13
2020-10-21,342.73,284.0408,158.7,180.6,13.32,25.0
2020-10-22,344.61,284.030806,157.05,178.83,13.36,25.1
2020-10-23,345.78,284.590512,158.01,178.64,13.26,25.04
2020-10-26,339.39,280.322753,159.48,178.55,13.07,25.13
2020-10-27,338.22,282.511604,160.55,179.02,13.16,25.08
2020-10-28,326.66,271.497389,160.7,176.13,12.81,25.24
2020-10-29,329.98,276.244895,159.14,175.4,12.65,25.34
2020-10-30,326.54,269.238576,157.57,176.2,12.65,25.37
2020-11-02,330.2,269.838261,158.58,177.91,12.88,25.4
2020-11-03,336.03,274.505809,157.66,178.92,12.96,25.26
2020-11-04,343.54,286.759372,161.08,178.82,13.1,25.22
2020-11-05,350.24,294.235445,161.36,182.93,13.16,24.98
2020-11-06,350.16,294.45533,159.41,183.19,13.11,24.89
2020-11-09,354.56,288.43849,156.06,175.08,13.27,25.05
2020-11-10,354.04,283.271205,155.16,175.66,13.53,25.05
2020-11-11,356.67,289.607876,155.72,174.9,13.52,25.08
2020-11-12,353.21,288.24859,158.37,175.96,13.41,25.08
2020-11-13,358.1,290.777262,158.16,177.16,13.35,25.03
2020-11-16,362.57,293.04607,157.78,177.15,13.47,24.97
2020-11-17,360.62,292.116558,158.81,176.5,13.51,24.93
2020-11-18,356.28,289.957692,159.27,175.49,13.53,24.94
2020-11-19,357.78,292.226501,160.09,175.16,13.53,24.9
2020-11-20,355.33,290.227551,161.51,175.69,13.6,24.93
2020-11-23,357.46,290.237545,160.77,172.23,13.64,24.97
2020-11-24,363.22,294.315403,159.17,169.59,13.93,24.85
2020-11-25,362.66,296.124453,158.68,169.51,14.05,24.81
2020-11-27,363.67,298.85302,160.22,167.79,14.02,24.76
2020-11-30,362.06,299.4627,160.02,166.67,13.94,24.82
2020-12-01,366.02,303.300684,157.5,170.18,13.9,24.6
2020-12-02,366.79,303.690479,156.25,171.46,13.96,24.57
2020-12-03,366.69,304.120253,157.51,172.81,13.98,24.44
2020-12-04,369.85,305.359602,155.2,172.32,14.04,24.47
2020-12-07,369.09,307.088694,156.6,174.89,14.04,24.51
2020-12-08,370.17,308.128148,157.34,175.5,14.06,24.54
2020-12-09,366.85,301.151812,156.82,172.5,14.07,24.55
2020-12-10,366.73,302.361177,158.21,172.17,14.28,24.48
2020-12-11,366.3,301.691529,158.77,172.49,14.24,24.54
2020-12-14,364.66,303.880379,158.33,171.54,14.28,24.47
2020-12-15,369.59,307.128673,157.8,173.94,14.39,24.39
2020-12-16,370.17,308.817786,157.38,174.9,14.47,24.36
2020-12-17,372.24,310.836725,156.8,176.74,14.64,24.23
2020-12-18,369.18,309.897219,156.33,176.44,14.69,24.26
2020-12-21,367.86,308.757817,156.95,175.88,14.54,24.31
2020-12-22,367.24,309.597376,157.76,174.49,14.38,24.44
2020-12-23,367.57,308.038195,156.67,175.65,14.56,24.33
2020-12-24,369.0,309.397481,157.29,176.35,14.6,24.35
2020-12-28,372.17,312.515843,157.36,175.71,14.51,24.35
2020-12-29,371.46,312.795696,157.16,176.35,14.55,24.27
2020-12-30,371.99,312.805691,157.5,177.7,14.64,24.17
2020-12-31,373.88,313.575287,157.73,178.36,14.7,24.24
2021-01-04,368.79,309.147612,157.54,182.33,14.62,24.26
2021-01-05,371.33,311.696274,156.37,182.87,15.03,24.12
2021-01-06,373.55,307.378542,153.16,179.9,15.05,24.09
2021-01-07,379.1,314.814636,151.81,179.48,15.12,24.23
2021-01-08,381.26,318.862509,151.32,173.34,15.24,24.27
2021-01-11,378.69,314.25493,151.07,173.0,15.13,24.42
2021-01-12,378.77,313.755192,150.95,174.12,15.42,24.29
2021-01-13,379.79,315.874079,152.65,173.37,15.38,24.37
2021-01-14,378.46,314.184966,151.22,173.28,15.52,24.32
2021-01-15,375.7,311.696274,151.82,171.13,15.3,24.48
2021-01-19,378.65,316.243885,152.31,172.58,15.35,24.41
2021-01-20,383.89,323.600021,152.46,175.39,15.36,24.4
2021-01-21,384.24,326.188661,151.39,175.28,15.35,24.29
2021-01-22,382.88,325.249155,151.88,173.9,15.09,24.34
2021-01-25,384.39,327.937742,153.67,174.05,15.25,24.37
2021-01-26,383.79,328.41749,153.38,173.62,15.28,24.3
2021-01-27,374.41,319.262299,153.77,172.52,15.24,24.45
2021-01-28,377.63,321.151307,152.92,172.68,15.17,24.39
2021-01-29,370.07,314.394856,152.0,172.61,15.19,24.42
2021-02-01,376.23,322.25073,152.0,174.23,15.48,24.54
2021-02-02,381.55,327.507968,151.02,172.11,15.6,24.57
2021-02-03,381.85,326.208651,149.68,171.85,15.71,24.56
2021-02-04,386.19,330.066624,149.28,168.15,15.79,24.67
2021-02-05,387.71,331.186036,148.03,169.81,15.87,24.53
2021-02-08,390.51,333.404871,148.68,171.52,16.12,24.52
